-0.7	-0.2
2.77556e-17	-0.2
0.5	-0.1
0.7	-0.6
0.3	0.6
-0.1	-0.2
0.1	0.8
0.5	0.1
0.1	-0.7
0.3	1
0.3	-0.2
0.2	-0.8
1	-0.2
0.2	0.2
-2.77556e-17	-0.6
0.3	0.6
0.2	-0.2
0.5	0.1
-2.77556e-17	0.2
-0.5	0.8
-0.3	-2.77556e-17
0.9	-1.2
0.7	0.6
0.5	-0.8
0.1	-0.5
-0.3	-1.6
-0.3	0.3
0.9	0.2
0.1	-0.3
0.6	-0.6
-0.9	-0.2
-0.8	-2.77556e-17
-0.8	-0.5
-0.2	-0.5
0.1	0.3
0.8	0.1
0.9	0.2
0.1	-0.5
1	0.6
0.2	-2.77556e-17
0.1	0.3
-0.1	-0.3
0.7	-0.3
-0.4	0.6
-0.9	-0.4
0.6	-0.6
-0.4	-0.6
1.2	-1.5
0.7	0.4
-0.5	-0.1
